IPO Status,Ticker Code,Company Name,Sector,Subsector,Listing Board,Final Price (Rp),Return D1,Return D2,Return D3,Return D4,Return D5,Return D6,Return D7,Return from Listing Date,Line of Business,Address,Website,Number of shares offered,% of Total Shares,Participant Admin,Underwriter(s),Book Building Opening,Book Building Closing,Lowest Book Building Price (Rp),Highest Book Building Price (Rp),Opening of Offering Period,Closing of Offering Period,Closing Date,Distribution Date,Listing Date,Warrant per share ratio,Exercise Price (Warrant) (Rp)
Closed,NEST,PT Esta Indonesia Tbk,Consumer Non-Cyclicals,"Fish, Meat, & Poultry",,200.0,0.35,0.007407407407407408,0.07352941176470588,-0.0547945205479452,-0.050724637681159424,0.0916030534351145,-0.04195804195804196,0.39,Bergerak dalam bidang Pembibitan dan Budidaya Burung Walet dan Perdagangan Besar Sarang Burung Walet,"Terboyo Industri II/2, Terboyo Megah Industri, Semarang 50112 - Indonesia",https://www.estaindonesia.co.id,822500000,20.0,HD - KGI SEKURITAS INDONESIA,['HD - KGI SEKURITAS INDONESIA'],2024-07-22,2024-07-24,160,200,2024-08-01,2024-08-06,2024-08-06,2024-08-07,2024-08-08,0.0,
Closed,DOSS,PT Global Sukses Digital Tbk,Consumer Cyclicals,Electronics Retail,,135.0,0.34814814814814815,0.34065934065934067,0.040983606557377046,-0.05511811023622047,-0.025,-0.017094017094017096,-0.008695652173913044,0.6592592592592592,Perdagangan Eceran Alat Fotografi dan Perlengkapannya,"Jl. Tebah No. 4., Kel. Gunung, Kec. Kebayoran Baru, Jakarta Selatan",https://www.globalsuksesdigital.com,450000000,26.09,IF - SAMUEL SEKURITAS INDONESIA,['IF - SAMUEL SEKURITAS INDONESIA'],2024-07-22,2024-07-26,130,135,2024-08-01,2024-08-05,2024-08-05,2024-08-06,2024-08-07,0.0,
Closed,LABS,PT UBC Medical Indonesia Tbk,Healthcare,Healthcare Equipment,Pengembangan,102.0,0.3431372549019608,0.34306569343065696,0.06521739130434782,-0.1326530612244898,0.058823529411764705,-0.044444444444444446,0.0,0.35294117647058826,Distributor Alat Kesehatan,"Kawasan Industri Pulogadung, Jl. Rawagelam V, Blok L, No Kav 11-13, Kel. Jatinegara Kec. Cakung Jakarta Timur, Jakarta",https://www.ubcindonesia.com,700000000,18.0,YJ - LOTUS ANDALAN SEKURITAS,['YJ - LOTUS ANDALAN SEKURITAS'],2024-06-19,2024-06-26,100,105,2024-07-02,2024-07-08,2024-07-08,2024-07-09,2024-07-10,0.0,
Closed,GOLF,PT Intra GolfLink Resorts Tbk,Consumer Cyclicals,Recreational & Sports Facilities,Utama,200.0,0.35,0.007407407407407408,-0.11764705882352941,0.0,-0.041666666666666664,-0.05217391304347826,0.027522935779816515,0.15,"Bergerak Dalam Bidang Jasa Konsultasi Manajemen dan Pengelolaan Lapangan Golf, Pengembangan Properti","Desa Kadumanggu, Kecamatan Madang Bogor 16810 – Jawa Barat",https://www.golflinkresorts.co.id/id,1950000000,10.0,IF - SAMUEL SEKURITAS INDONESIA,"['IF - SAMUEL SEKURITAS INDONESIA', 'CP - KB VALBURY SEKURITAS', 'LG - TRIMEGAH SEKURITAS INDONESIA TBK.', 'MG - SEMESTA INDOVEST SEKURITAS']",2024-06-20,2024-06-25,200,230,2024-07-02,2024-07-04,2024-07-04,2024-07-05,2024-07-08,0.0,
Closed,GUNA,PT. Gunanusa Eramandiri Tbk.,Consumer Non-Cyclicals,Processed Foods,Pengembangan,150.0,0.3466666666666667,0.24752475247524752,0.24603174603174602,-0.050955414012738856,-0.020134228187919462,0.0547945205479452,-0.03896103896103896,1.0533333333333332,"Industri makanan dari kedele dan kacang-kacangan lainnya bukan kecap, tempe dan tahu","Kawasan Industri BIIE Hyundai Jl. Inti I Kav. 3 No. 3 Kelurahan Cibatu, Kecamatan Cikarang Selatan, Kabupaten Bekasi, Provinsi Jawa Barat 17550",https://www.gunanusaeramandiri.com,500000000,20.0,GR - PANIN SEKURITAS TBK.,['GR - PANIN SEKURITAS TBK.'],2024-06-20,2024-06-26,100,150,2024-07-02,2024-07-05,2024-07-05,2024-07-08,2024-07-09,0.0,
Closed,BLES,PT Superior Prima Sukses Tbk,Basic Materials,Construction Materials,Utama,183.0,0.3442622950819672,0.24390243902439024,-0.10457516339869281,0.0072992700729927005,-0.06521739130434782,-0.03875968992248062,0.024193548387096774,0.3224043715846995,Industri Bata Ringan dan Semen Mortar,,https://superiorprimasukses.com,1313824000,15.0,YJ - LOTUS ANDALAN SEKURITAS,['YJ - LOTUS ANDALAN SEKURITAS'],2024-06-11,2024-06-20,175,185,2024-07-01,2024-07-04,2024-07-04,2024-07-05,2024-07-08,0.0,
Closed,ISEA,PT Indo American Seafoods Tbk,Consumer Non-Cyclicals,Processed Foods,Pengembangan,250.0,0.248,0.02564102564102564,0.1875,0.23157894736842105,-0.24786324786324787,0.005681818181818182,0.06779661016949153,-0.592,"Industri Pembekuan Biota Air Lainnya, Industri Makanan dan Masakan Olahan, Industri Berbasis Daging","Jl. Ir. Sutami KM 13, Desa Sukanegara, Kecamatan Tanjung Bintang, Kabupaten Lampung Selatan, Provinsi Lampung, Indonesia – 35361.",https://www.indoamericanseafoods.com/,290000000,21.0,CP - KB VALBURY SEKURITAS,['CP - KB VALBURY SEKURITAS'],2024-06-14,2024-06-24,220,250,2024-07-01,2024-07-04,2024-07-04,2024-07-05,2024-07-08,0.5,226.0
Closed,PART,PT Cipta Perdana Lancar Tbk,Consumer Cyclicals,Auto Parts & Equipment,Pengembangan,105.0,0.24761904761904763,-0.16030534351145037,0.05454545454545454,0.05172413793103448,0.05737704918032787,-0.007751937984496124,0.0390625,0.5619047619047619,"Perseroan bergerak di bidang Manufaktur Komponen Suku Cadang Otomotif, Elektronik dan Sanitasi","Jl. Prabu Siliwangi KM 0,5 Keroncong, Kec. Jatiuwung, Kota Tangerang Banten 15134",https://www.ciptaperdanalancar.com,680000000,25.0,EP - MNC SEKURITAS,"['EP - MNC SEKURITAS', 'AO - ERDIKHA ELIT SEKURITAS', 'CP - KB VALBURY SEKURITAS']",2024-06-14,2024-06-24,100,105,2024-07-01,2024-07-03,2024-07-03,2024-07-04,2024-07-05,1.0,110.0
Closed,SPRE,PT Soraya Berjaya Indonesia Tbk,Consumer Cyclicals,Apparel & Textile Retail,Akselerasi,125.0,0.096,0.0948905109489051,-0.02666666666666667,0.0958904109589041,0.1,0.09659090909090909,0.09844559585492228,2.088,industri dan perdagangan barang jadi keperluan rumah tangga,"Jl. Bandes, Keluarahan Aie Pacah, Kecamatan Koto Tangah, Kota Padang, Sumatera Barat 25176",https://sorayaberjaya.id/,240000000,30.0,EP - MNC SEKURITAS,['EP - MNC SEKURITAS'],2024-06-10,2024-06-12,120,130,2024-06-27,2024-07-01,2024-07-01,2024-07-02,2024-07-03,0.0,
Closed,BATR,PT Benteng Api Technic Tbk,Basic Materials,Construction Materials,Pengembangan,110.0,0.09090909090909091,-0.06666666666666667,-0.13392857142857142,0.05154639175257732,-0.12745098039215685,-0.056179775280898875,0.10714285714285714,-0.2545454545454545,Manufaktur & Perdagangan produk Refraktori (Material Tahan Api) dan Insulasi Tahan Panas beserta J,"Jl. Kebraon II No. 103 A, Surabaya, Jawa Timur 60222",https://bentengapi.com/,620000000,21.0,HD - KGI SEKURITAS INDONESIA,['HD - KGI SEKURITAS INDONESIA'],2024-05-17,2024-05-21,100,115,2024-06-03,2024-06-06,2024-06-06,2024-06-07,2024-06-10,1.0,300.0
Closed,SOLA,PT Xolare RCR Energy Tbk,Basic Materials,Construction Materials,Pengembangan,110.0,0.34545454545454546,-0.02027027027027027,0.296551724137931,0.3404255319148936,-0.25,-0.3492063492063492,-0.34959349593495936,-0.5454545454545454,"Perdagangan Aspal, Industri Pengolahan Aspal dan Jasa Konstruksi","Gedung Plaza Simatupang Lt. 6, Jl. TB Simatupang Kav. IS No. 01 Pondok Pinang, Kebayoran Lama, Jakarta Selatan, DKI Jakarta 12310",https://www.xolare.co.id/,656250000,20.0,AI - UOB KAY HIAN SEKURITAS,['AI - UOB KAY HIAN SEKURITAS'],2024-04-16,2024-04-19,100,110,2024-05-02,2024-05-06,2024-05-06,2024-05-07,2024-05-08,0.0,
Closed,DATA,PT Remala Abadi Tbk,Technology,IT Services & Consulting,Pengembangan,188.0,0.3404255319148936,0.24603174603174602,0.14012738853503184,0.1452513966480447,0.06341463414634146,-0.13761467889908258,-0.12234042553191489,1.2340425531914894,"ISP, jaringan tetap berbasis kabel/tanpa kabel, dan konsultasi IT","Graha Mustika Ratu Jalan Gatot Subroto No.74-75, Jakarta Selatan DKI Jakarta 12870",https://remala.id,275000000,20.0,AI - UOB KAY HIAN SEKURITAS,['AI - UOB KAY HIAN SEKURITAS'],2024-04-05,2024-04-22,188,208,2024-04-29,2024-05-03,2024-05-03,2024-05-06,2024-05-07,0.0,
Closed,MHKI,PT Multi Hanna Kreasindo Tbk,Industrials,Environmental & Facilities Services,Pengembangan,160.0,0.35,0.25,0.24444444444444444,0.21428571428571427,-0.25,0.09803921568627451,0.13690476190476192,-0.15,Pengelolaan (treatment) Limbah Bahan Berbahaya dan Beracun (B3) dan Non B3 serta Perdagangan Besar,"Jl. Raya Narogong Km 12, Pangkalan II No. 23, Cikiwul Kec. Bantar Gebang, Kota Bekasi, Jawa Barat 17152 Telepon: +62 21 8250196 Fax: +62 21 82601939",https://www.multihanna.co.id/,750000000,20.0,XA - NH KORINDO SEKURITAS INDONESIA,['XA - NH KORINDO SEKURITAS INDONESIA'],2024-03-20,2024-03-22,160,200,2024-04-02,2024-04-04,2024-04-04,2024-04-05,2024-04-16,0.0,
Closed,ATLA,PT Atlantis Subsea Indonesia Tbk,Energy,"Oil, Gas & Coal Equipment & Services",Pengembangan,100.0,0.35,0.34814814814814815,0.34065934065934067,-0.13114754098360656,0.24528301886792453,-0.25,0.12121212121212122,-0.5,Bergerak dalam Bidang Survei dan Layanan untuk Perusahaan Energi,,https://www.atlantissubsea.com,1200000000,19.0,SH - ARTHA SEKURITAS INDONESIA,['SH - ARTHA SEKURITAS INDONESIA'],2024-03-19,2024-03-22,100,120,2024-04-02,2024-04-04,2024-04-04,2024-04-05,2024-04-16,1.45,300.0
Closed,AREA,PT Dunia Virtual Online Tbk,Technology,IT Services & Consulting,Pengembangan,131.0,0.061068702290076333,-0.22302158273381295,-0.07407407407407407,0.16,-0.02586206896551724,-0.017699115044247787,0.0,0.6946564885496184,Jasa penyewaan colocation dan aktivitas terkait lainnya,"Jl. Raya Tapos No.31 Cimpaeun, Kec. Tapos, Kota Depok Jawa Barat 16459",https://www.area31.id,510000000,20.0,GR - PANIN SEKURITAS TBK.,['GR - PANIN SEKURITAS TBK.'],2024-03-05,2024-03-13,121,131,2024-03-21,2024-03-27,2024-03-27,2024-03-28,2024-04-01,0.0,
Canceled,CABR-C1,PT Cahaya Bumi Rezeki Tbk,Basic Materials,Diversified Forest,,,,,,,,,,,Bergerak Dalam Jasa Penunjang Pertanian Lainnya,"Sentra Industri Terpadu Blok E2 nomor 18 Jl. Pantai Indah Selatan Jakarta - Indonesia, 14470",https://www.cahayabumirezeki.com,300000000,23.0,AH - SHINHAN SEKURITAS INDONESIA,['AH - SHINHAN SEKURITAS INDONESIA'],2024-03-19,2024-03-21,95,100,,,,,,0.0,
Closed,VISI,PT Satu Visi Putra Tbk,Industrials,Office Supplies,Pengembangan,120.0,0.275,-0.1830065359477124,-0.104,0.17857142857142858,-0.06818181818181818,-0.016260162601626018,0.03305785123966942,1.4333333333333333,"Perdagangan Besar untuk Bahan Advertising dan Printing seperti Banner, Display, Tinta dan PVC Board","Jl. Greges Jaya II Blok B19 Kec. Asemrowo, Kel. Tambak Sarioso Kota Surabaya, Jawa Timur 60184",https://satuvisiputra.com/id/,615000000,20.0,SF - SURYA FAJAR SEKURITAS,['SF - SURYA FAJAR SEKURITAS'],2024-01-29,2024-02-05,110,120,2024-02-21,2024-02-23,2024-02-23,2024-02-26,2024-02-27,0.0,
Closed,BAIK,PT Bersama Mencapai Puncak Tbk,Consumer Cyclicals,Restaurants,Pengembangan,278.0,-0.2446043165467626,-0.24761904761904763,-0.0759493670886076,-0.0958904109589041,-0.06818181818181818,-0.13008130081300814,-0.056074766355140186,-0.7733812949640287,"Mengelola rumah makan, kemitraan rumah makan, serta perdagangan bahan baku","Jl. Raya Regency Kav. 9 No. 5, Kabupaten Malang, Jawa Timur, 65153.",https://ptbersamamencapaipuncak.com/,225000000,20.0,EP - MNC SEKURITAS,"['EP - MNC SEKURITAS', 'HD - KGI SEKURITAS INDONESIA']",2024-01-19,2024-01-24,268,278,2024-02-02,2024-02-12,2024-02-12,2024-02-13,2024-02-15,1.0,400.0
Closed,HYGN,PT Ecocare Indo Pasifik Tbk,Industrials,Environmental & Facilities Services,Pengembangan,145.0,0.13793103448275862,-0.14545454545454545,0.10638297872340426,0.08974358974358974,0.023529411764705882,0.0,0.022988505747126436,-0.0896551724137931,Jasa Pengelolaan dan Penyewaan alat-alat Higienitas dan Sanitasi Ruangan beserta produk pendukungnya,,https://www.ecocare.id/,525000000,21.0,HD - KGI SEKURITAS INDONESIA,['HD - KGI SEKURITAS INDONESIA'],2024-01-19,2024-01-24,135,145,2024-02-01,2024-02-07,2024-02-07,2024-02-12,2024-02-13,0.0,
Closed,MEJA,PT Harta Djaya Karya Tbk,Consumer Cyclicals,Home Furnishings,Akselerasi,103.0,0.0970873786407767,-0.07079646017699115,-0.01904761904761905,-0.019417475728155338,0.06930693069306931,-0.018518518518518517,-0.02830188679245283,1.8737864077669903,"Konsultansi Desain, Pelaksana Konstruksi Interior, Pabrikasi Furnitur","Jl. Bintaro Raya No.8A, Kby. Lama Selatan, Kec. Kby. Lama, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta. Kode Pos: 12240",https://interra.co.id/,480000000,25.0,EP - MNC SEKURITAS,"['EP - MNC SEKURITAS', 'AO - ERDIKHA ELIT SEKURITAS']",2024-01-18,2024-01-24,100,103,2024-01-31,2024-02-06,2024-02-06,2024-02-07,2024-02-12,1.0,115.0
Closed,MKAP,PT Multikarya Asia Pasifik Raya Tbk,Energy,"Oil, Gas & Coal Equipment & Services",Pengembangan,115.0,0.34782608695652173,0.3419354838709677,0.17307692307692307,0.00819672131147541,0.016260162601626018,0.024,-0.0546875,2.408695652173913,"Manufaktur, Jasa Perdagangan, Penyewaan, Perbaikan, Suku Cadang Pompa Industri Migas & Pertambangan","Cibis Nine lt 16, JL TB Simatupang No 02, Jakarta Selatan, 12560, Indonesia",https://www.mkapr.co.id/,650000000,20.0,YJ - LOTUS ANDALAN SEKURITAS,['YJ - LOTUS ANDALAN SEKURITAS'],2024-01-18,2024-01-25,105,120,2024-02-02,2024-02-06,2024-02-06,2024-02-07,2024-02-12,0.0,
Closed,LIVE,PT Homeco Victoria Makmur Tbk,Consumer Cyclicals,Household Appliances,Pengembangan,148.0,0.17567567567567569,-0.05747126436781609,-0.018292682926829267,0.06832298136645963,0.01744186046511628,-0.011428571428571429,-0.017341040462427744,0.3783783783783784,Perdagangan Besar Peralatan dan Perlengkapan Rumah Tangga,"Jl. Kebon Jeruk Raya No. 1A-C, Kel. Kebon Jeruk Kec. Kebon Jeruk, Kota Adm. Jakarta Barat Provinsi DKI Jakarta, 11530, Indonesia",http://www.homeco.co.id,808350000,18.0,IF - SAMUEL SEKURITAS INDONESIA,"['IF - SAMUEL SEKURITAS INDONESIA', 'AR - BINAARTHA SEKURITAS']",2024-01-19,2024-01-24,136,181,2024-02-02,2024-02-06,2024-02-06,2024-02-07,2024-02-12,0.0,
Closed,TOSK,PT Topindo Solusi Komunika Tbk,Technology,Online Applications & Services,Pengembangan,125.0,0.04,-0.13076923076923078,-0.1415929203539823,-0.010309278350515464,-0.03125,-0.07526881720430108,-0.011627906976744186,-0.592,Platform Teknologi untuk Tujuan Komersil,"Jalan P. Diponegoro No. 19, Kel. Pasiran, Kec Singkawang Barat, Kota Singkawang, Prov Kalimantan Barat 79123",https://topindoku.co.id/,875000000,20.0,EP - MNC SEKURITAS,"['EP - MNC SEKURITAS', 'AO - ERDIKHA ELIT SEKURITAS']",2024-01-15,2024-01-19,115,125,2024-02-01,2024-02-05,2024-02-05,2024-02-06,2024-02-07,0.3,145.0
Closed,UNTD,PT Terang Dunia Internusa Tbk.,Consumer Cyclicals,Sport Equipment & Hobbies Goods,Pengembangan,240.0,-0.03333333333333333,-0.13793103448275862,-0.115,-0.011299435028248588,-0.04,0.21428571428571427,-0.029411764705882353,-0.4708333333333333,Bergerak di Industri Sepeda dan Industri Sepeda Motor Roda Dua dan Tiga.,"Jl. Alam Sutera Boulevard No. kav. 12A, Pakulonan, Kec. Serpong utara, Kota Tangerang Selatan, Banten 15325",https://www.TerangDuniaInternusa.com,1666666700,25.0,YP - MIRAE ASSET SEKURITAS INDONESIA,"['YP - MIRAE ASSET SEKURITAS INDONESIA', 'OD - BRI DANAREKSA SEKURITAS']",2024-01-11,2024-01-22,170,240,2024-02-01,2024-02-05,2024-02-05,2024-02-06,2024-02-07,0.0,
Closed,MPIX,PT Mitra Pedagang Indonesia Tbk,Technology,Online Applications & Services,Pengembangan,268.0,0.2462686567164179,-0.24550898203592814,-0.25,-0.2857142857142857,0.05185185185185185,-0.04225352112676056,-0.007352941176470588,-0.7574626865671642,"Penyedia Platform Digital untuk UMKM, dan E-Commerce.","Ruko Khayangan Residence Blok RA-11, Lantai 2, Jalan Halim Perdana Kusuma, Bangkalan 69119, Jawa Timur",https://www.mpstore.co.id,312500000,20.0,DR - RHB SEKURITAS INDONESIA,"['DR - RHB SEKURITAS INDONESIA', 'HD - KGI SEKURITAS INDONESIA']",2024-01-17,2024-01-24,256,268,2024-01-31,2024-02-05,2024-02-05,2024-02-06,2024-02-07,0.5,850.0
Closed,SMGA,PT Sumber Mineral Global Abadi Tbk,Basic Materials,Diversified Metals & Minerals,Pengembangan,105.0,0.34285714285714286,-0.0851063829787234,-0.10077519379844961,0.008620689655172414,-0.017094017094017096,0.0,-0.09565217391304348,-0.1523809523809524,Bergerak dalam bidang Perdagangan Besar Bijih Nikel dan Batubara,"Graha BIP Lantai 2, Jl. Gatot Subroto Kav. 23, Jakarta Selatan 12930, Indonesia",https://www.smgagroup.com,1750000000,20.0,MI - VICTORIA SEKURITAS INDONESIA,['MI - VICTORIA SEKURITAS INDONESIA'],2024-01-08,2024-01-11,100,105,2024-01-24,2024-01-26,2024-01-26,2024-01-29,2024-01-30,0.0,
Closed,GRPH,PT Griptha Putra Persada Tbk,Consumer Cyclicals,"Hotels, Resorts & Cruise Lines",Pengembangan,103.0,0.14563106796116504,-0.0847457627118644,-0.07407407407407407,-0.02,-0.12244897959183673,-0.03488372093023256,-0.07228915662650602,-0.5145631067961165,"Bergerak di Bidang Hotel Bintang, Restoran, dan MICE.","Jl. AKBP R. Agil Kusumadya No. 100, Jati Wetan, Kecamatan Jati, Kabupaten Kudus, Jawa Tengah 59346, Indonesia.",https://www.griptha.com,200000000,20.0,SA - ELIT SUKSES SEKURITAS,['SA - ELIT SUKSES SEKURITAS'],2023-12-20,2023-12-28,100,105,2024-01-12,2024-01-16,2024-01-16,2024-01-17,2024-01-18,0.0,
Closed,ACRO,PT Samcro Hyosung Adilestari Tbk,Consumer Cyclicals,Textiles,Pengembangan,108.0,0.3425925925925926,-0.15172413793103448,0.0,-0.08943089430894309,-0.044642857142857144,0.1588785046728972,-0.07258064516129033,-0.26851851851851855,Bergerak dalam industri dan perdagangan Hook dan Loop,"Jl. Raya Serang KM 17,2 Desa Bojong Kecamatan Cikupa, Kabupaten Tangerang Banten, 15710",https://www.samcro.co.id,693828000,20.0,AI - UOB KAY HIAN SEKURITAS,['AI - UOB KAY HIAN SEKURITAS'],2023-12-15,2023-12-22,103,108,2024-01-03,2024-01-09,2024-01-09,2024-01-10,2024-01-11,0.33,186.0
Closed,MANG,PT Manggung Polahraya Tbk,Infrastructures,Heavy Constructions & Civil Engineering,Akselerasi,100.0,-0.1,-0.1,0.0,-0.18518518518518517,0.09090909090909091,0.09722222222222222,-0.05063291139240506,-0.34,"Jasa Konstruksi Gedung, Pembangunan Infrastruktur Jalan, Produksi Aspal Hot Mix & Beton Ready Mix","Jl. Pondok Pinang Raya No.1, Kebayoran Lama, Jakarta Selatan, DKI Jakarta 12310",https://www.manggungpolahraya.co.id/,762500000,20.0,PG - PANCA GLOBAL SEKURITAS,['PG - PANCA GLOBAL SEKURITAS'],2023-12-14,2023-12-18,90,110,2024-01-03,2024-01-09,2024-01-09,2024-01-10,2024-01-11,0.3,125.0
Closed,SMLE,PT Sinergi Multi Lestarindo Tbk,Basic Materials,Basic Chemicals,Pengembangan,175.0,0.3485714285714286,0.2457627118644068,-0.24489795918367346,0.0,-0.17567567567567569,0.01092896174863388,0.032432432432432434,-0.6285714285714286,"Perdagangan Bahan Kimia Khusus untuk Bahan Baku Makanan & Minuman, Perawatan Diri dan Kimia Industri","Business Park Kebon Jeruk Blok I 5-6, Jl. Raya Meruya Illir, Kav.88, Meruya Utara, Kembangan, Jakarta Barat 11620",https://www.ptsml.id,465625000,20.0,EP - MNC SEKURITAS,"['EP - MNC SEKURITAS', 'AO - ERDIKHA ELIT SEKURITAS']",2023-12-15,2023-12-22,175,190,2024-01-03,2024-01-08,2024-01-08,2024-01-09,2024-01-10,0.5,200.0
Closed,MSJA,PT Multi Spunindo Jaya Tbk,Consumer Non-Cyclicals,Personal Care Products,Utama,300.0,0.15333333333333332,0.23699421965317918,-0.10747663551401869,0.0,-0.015706806282722512,0.026595744680851064,0.0,0.32,Industri Nonwoven,"Desa Jabaran, Kecamatan Balongbendo, Krian, Sidoarjo, Jawa Timur, Indonesia 61263",https://www.spunindo.com,882352900,15.0,OD - BRI DANAREKSA SEKURITAS,"['OD - BRI DANAREKSA SEKURITAS', 'LS - RELIANCE SEKURITAS INDONESIA TBK.']",2023-12-18,2023-12-21,250,350,2024-01-03,2024-01-08,2024-01-08,2024-01-09,2024-01-10,0.0,
Closed,NICE,PT Adhi Kartiko Pratama Tbk.,Basic Materials,Diversified Metals & Minerals,Pengembangan,438.0,0.19863013698630136,0.13333333333333333,0.24369747899159663,-0.24324324324324326,0.0,0.24107142857142858,0.10071942446043165,0.0776255707762557,Bergerak dalam Pertambangan Bijih Nikel,,https://www.akp.co.id,1216404000,20.0,AI - UOB KAY HIAN SEKURITAS,"['AI - UOB KAY HIAN SEKURITAS', 'CP - KB VALBURY SEKURITAS', 'LG - TRIMEGAH SEKURITAS INDONESIA TBK.']",2023-12-15,2023-12-21,430,530,2024-01-03,2024-01-05,2024-01-05,2024-01-08,2024-01-09,0.0,
Closed,CGAS,PT Citra Nusantara Gemilang Tbk,Energy,Oil & Gas Storage & Distribution,Pengembangan,338.0,0.2485207100591716,0.018957345971563982,0.22093023255813954,0.24761904761904763,-0.24885496183206107,0.0,0.0975609756097561,-0.6390532544378699,Perdagangan dan Distribusi Gas Alam,"Jl. Kalimalang No.126, Tegal Gede, Kelurahan Pasirsari, Kecamatan Cikarang Selatan, Kabupaten Bekasi, Provinsi Jawa Barat 17530 Indonesia",https://cng.co.id/,531429000,30.0,PO - PILARMAS INVESTINDO SEKURITAS,['PO - PILARMAS INVESTINDO SEKURITAS'],2023-12-14,2023-12-19,284,338,2024-01-02,2024-01-04,2024-01-04,2024-01-05,2024-01-08,0.5,306.0
Closed,ASLI,PT Asri Karya Lestari Tbk,Infrastructures,Heavy Constructions & Civil Engineering,Pengembangan,100.0,-0.11,-0.3258426966292135,-0.016666666666666666,-0.03389830508474576,0.07017543859649122,-0.06557377049180328,0.0,-0.5,"Perseroan bergerak dalam bidang General Contractor khususnya pekerjaan pondasi, erection, bekisting","Ruko Sentra Niaga Kalimalang B2 No3 Jl. Jend. Ahmad Yani, Bekasi, Jawa Barat 17144",https://www.asrikaryalestari.co.id,1250000000,20.0,XA - NH KORINDO SEKURITAS INDONESIA,['XA - NH KORINDO SEKURITAS INDONESIA'],2023-12-12,2023-12-18,100,130,2023-12-29,2024-01-03,2024-01-03,2024-01-04,2024-01-05,0.0,
Closed,SURI,PT Maja Agung Latexindo Tbk,Healthcare,Healthcare Supplies & Distributions,Pengembangan,170.0,-0.047058823529411764,0.04938271604938271,-0.029411764705882353,0.03636363636363636,-0.04093567251461988,-0.024390243902439025,0.00625,-0.3941176470588235,Bergerak Dalam Bidang Produsen Sarung Tangan Latex,"Jalan Utama No 98 Desa Pujimulyo, Kecamatan Sunggal, Kabupaten Deli Serdang, Sumatera Utara 20352",https://www.malgloves.com,1266875000,20.0,AH - SHINHAN SEKURITAS INDONESIA,['AH - SHINHAN SEKURITAS INDONESIA'],2023-11-13,2023-11-15,160,170,2023-12-01,2023-12-05,2023-12-05,2023-12-06,2023-12-07,0.0,
Closed,AYAM,PT Janu Putra Sejahtera Tbk,Consumer Non-Cyclicals,"Fish, Meat, & Poultry",Pengembangan,100.0,0.35,-0.21481481481481482,0.009433962264150943,0.0,0.037383177570093455,0.0,0.018018018018018018,0.21,Bergerak dalam bidang usaha Peternakan dan Rumah Potong Ayam,"Ruko Casa Grande No.35, Jl. Ringroad Utara, Maguwoharjo, Depok, Sleman, D.I Yogyakarta",https://januputrasejahtera.com/,800000000,20.0,AI - UOB KAY HIAN SEKURITAS,['AI - UOB KAY HIAN SEKURITAS'],2023-11-10,2023-11-16,100,110,2023-11-24,2023-11-28,2023-11-28,2023-11-29,2023-11-30,0.0,
Closed,RGAS,PT Kian Santang Muliatama Tbk,Energy,"Oil, Gas & Coal Equipment & Services",Pengembangan,120.0,0.041666666666666664,-0.224,0.010309278350515464,0.07142857142857142,0.047619047619047616,-0.05454545454545454,-0.04807692307692308,-0.225,"Perdagangan Besar Mesin Peralatan dan Perlengkapan Lainnya, Instalasi Mekanikal, Instalasi Gas","Jl. Wibawa Mukti II Perum Telkom Satwika Permai Blok A5 No. 8, RT. 009 RW. 009 Kel. Jatiluhur, Kec. Jatiasih, Bekasi, 17425",https://kianmulia.com/,334200000,23.0,AO - ERDIKHA ELIT SEKURITAS,['AO - ERDIKHA ELIT SEKURITAS'],2023-10-16,2023-10-18,115,122,2023-11-02,2023-11-06,2023-11-06,2023-11-07,2023-11-08,0.6,210.0
Closed,MSTI,PT Mastersystem Infotama Tbk.,Technology,IT Services & Consulting,Utama,1355.0,0.07011070110701106,-0.05517241379310345,0.0,-0.0072992700729927005,0.01838235294117647,-0.01444043321299639,-0.003663003663003663,0.2140221402214022,"Solusi, integrasi dan pemeliharaan sistem teknologi informasi",Gedung Sudirman 7-8 Tower I Lt.25 Jl. Jend. Sudirman Kav. 7-8 Jakarta Pusat 10220,https://www.mastersystem.co.id/,470823600,15.0,PD - INDO PREMIER SEKURITAS,"['PD - INDO PREMIER SEKURITAS', 'ZP - MAYBANK SEKURITAS INDONESIA']",2023-10-20,2023-10-26,1355,1595,2023-11-02,2023-11-06,2023-11-06,2023-11-07,2023-11-08,0.0,
Closed,IKPM,PT Ikapharmindo Putramas Tbk,Healthcare,Pharmaceuticals,Pengembangan,165.0,0.09696969696969697,-0.06077348066298342,0.011764705882352941,-0.011627906976744186,0.01764705882352941,-0.011560693641618497,-0.011695906432748537,0.696969696969697,"Bergerak Dalam Bidang Usaha Industri Farmasi, Personal Care","Kl. Pulogadung Raya No.29 Kawasan Industri Pulogadung Jakarta Timur, 13930 Indonesia",https://www.ikapharmindo.com,336932500,20.0,TP - OCBC SEKURITAS INDONESIA,['TP - OCBC SEKURITAS INDONESIA'],2023-10-23,2023-10-30,160,180,2023-11-02,2023-11-06,2023-11-06,2023-11-07,2023-11-08,0.0,
